n_threads,tamanho_entrada,t_io,t_processamento,t_total
1,4096,1.353987,17.016194,18.370181
1,4096,0.760226,17.380823,18.141049
1,4096,0.761872,17.319396,18.081267
1,8192,3.169100,68.042736,71.211836
1,8192,3.061179,68.431158,71.492337
1,8192,3.221907,69.030956,72.252862
1,8192,3.152313,68.476048,71.628361
1,8192,3.078166,68.287670,71.365836
1,8192,3.107084,68.186330,71.293414
1,8192,3.174993,68.854635,72.029628
1,8192,3.228489,71.603217,74.831706
1,8192,3.232740,71.046598,74.279338
1,8192,3.214369,71.414842,74.629211
2,16,0.000055,0.000225,0.000280
2,16,0.000054,0.000226,0.000280
2,16,0.000055,0.000204,0.000259
2,16,0.000052,0.000222,0.000275
2,16,0.000054,0.000227,0.000281
2,16,0.000049,0.000226,0.000275
2,16,0.000055,0.000205,0.000260
2,16,0.000051,0.000223,0.000274
2,16,0.000060,0.000204,0.000264
2,16,0.000050,0.000226,0.000276
2,32,0.000083,0.000745,0.000828
2,32,0.000081,0.000745,0.000826
2,32,0.000093,0.000773,0.000866
2,32,0.000084,0.000747,0.000831
2,32,0.000089,0.000743,0.000833
2,32,0.000082,0.000783,0.000865
2,32,0.000082,0.000747,0.000829
2,32,0.000081,0.000743,0.000824
2,32,0.000084,0.000772,0.000855
2,32,0.000084,0.000745,0.000829
2,64,0.000212,0.002413,0.002625
2,64,0.000218,0.002416,0.002634
2,64,0.000231,0.002385,0.002615
2,64,0.000214,0.002408,0.002621
2,64,0.000211,0.002416,0.002628
2,64,0.000226,0.002494,0.002720
2,64,0.000220,0.002417,0.002636
2,64,0.000214,0.002423,0.002637
2,64,0.000220,0.002420,0.002640
2,64,0.000216,0.002411,0.002627
2,128,0.000748,0.009066,0.009815
2,128,0.000774,0.009030,0.009803
2,128,0.000729,0.009031,0.009760
2,128,0.000732,0.009387,0.010120
2,128,0.000728,0.009060,0.009789
2,128,0.000730,0.009031,0.009761
2,128,0.000730,0.009028,0.009758
2,128,0.000740,0.009021,0.009761
2,128,0.000729,0.009024,0.009753
2,128,0.000734,0.009035,0.009769
2,256,0.002918,0.035359,0.038277
2,256,0.002926,0.035336,0.038261
2,256,0.002873,0.034459,0.037332
2,256,0.002867,0.034915,0.037782
2,256,0.002862,0.034609,0.037471
2,256,0.002871,0.034605,0.037476
2,256,0.002856,0.034667,0.037523
2,256,0.002857,0.034621,0.037478
2,256,0.002872,0.034986,0.037858
2,256,0.002876,0.034637,0.037513
2,512,0.011445,0.138566,0.150012
2,512,0.011364,0.139696,0.151060
2,512,0.011413,0.138632,0.150045
2,512,0.011927,0.141504,0.153431
2,512,0.011826,0.143678,0.155504
2,512,0.011947,0.140455,0.152402
2,512,0.011928,0.140583,0.152510
2,512,0.011567,0.138531,0.150098
2,512,0.011405,0.139681,0.151086
2,512,0.011382,0.138554,0.149936
2,1024,0.046006,0.540032,0.586038
2,1024,0.045838,0.546166,0.592004
2,1024,0.046231,0.572481,0.618711
2,1024,0.046270,0.551220,0.597491
2,1024,0.049011,0.578693,0.627704
2,1024,0.053200,0.599956,0.653157
2,1024,0.045724,0.546535,0.592259
2,1024,0.046279,0.547449,0.593728
2,1024,0.047121,0.548376,0.595497
2,1024,0.047353,0.549043,0.596396
2,2048,0.210050,2.412038,2.622088
2,2048,0.259198,2.503156,2.762354
2,2048,0.303320,2.333934,2.637254
2,2048,0.680906,2.333921,3.014827
2,2048,0.223121,2.397935,2.621057
2,2048,0.258531,2.343790,2.602321
2,2048,0.223143,2.211412,2.434555
2,2048,0.234436,2.367929,2.602365
2,2048,0.233511,2.361508,2.595019
2,2048,0.216859,2.532750,2.749609
2,4096,0.964361,9.616647,10.581009
2,4096,0.871997,9.391220,10.263216
2,4096,0.948529,9.798910,10.747439
2,4096,0.887901,9.701875,10.589776
2,4096,0.865198,9.475600,10.340799
2,4096,0.933104,9.198297,10.131401
2,4096,2.639035,8.948880,11.587915
2,4096,0.890288,9.134525,10.024813
2,4096,0.905565,10.274242,11.179806
2,4096,0.946703,9.591695,10.538398
2,8192,3.594931,37.455104,41.050035
2,8192,3.746047,39.815661,43.561708
2,8192,3.588861,37.032227,40.621088
2,8192,3.633144,36.881488,40.514632
2,8192,3.802606,38.814411,42.617017
2,8192,3.636291,38.989838,42.626129
2,8192,3.696092,39.336199,43.032291
2,8192,3.496250,39.629406,43.125656
2,8192,3.745898,39.449739,43.195637
2,8192,3.587620,39.417588,43.005208
4,16,0.000054,0.000256,0.000310
4,16,0.000055,0.000264,0.000319
4,16,0.000052,0.001156,0.001209
4,16,0.000054,0.000242,0.000296
4,16,0.000053,0.000241,0.000294
4,16,0.000058,0.001966,0.002024
4,16,0.000054,0.000259,0.000313
4,16,0.000054,0.000238,0.000292
4,16,0.000102,0.000710,0.000811
4,16,0.000056,0.000269,0.000325
4,32,0.000086,0.000468,0.000554
4,32,0.000082,0.000494,0.000576
4,32,0.000090,0.000472,0.000562
4,32,0.000093,0.000493,0.000586
4,32,0.000098,0.000693,0.000791
4,32,0.000089,0.000460,0.000549
4,32,0.000088,0.000449,0.000537
4,32,0.000094,0.000472,0.000566
4,32,0.000095,0.000470,0.000565
4,32,0.000088,0.000526,0.000614
4,64,0.000233,0.001554,0.001787
4,64,0.000242,0.001775,0.002017
4,64,0.000239,0.001636,0.001875
4,64,0.000225,0.001555,0.001781
4,64,0.000232,0.001624,0.001856
4,64,0.000217,0.001706,0.001923
4,64,0.000227,0.001556,0.001783
4,64,0.000214,0.001476,0.001690
4,64,0.000235,0.001843,0.002079
4,64,0.000228,0.001745,0.001973
4,128,0.000759,0.005321,0.006079
4,128,0.000767,0.005804,0.006571
4,128,0.000771,0.005805,0.006576
4,128,0.000791,0.005773,0.006565
4,128,0.000780,0.005394,0.006174
4,128,0.000786,0.005803,0.006589
4,128,0.000772,0.005822,0.006594
4,128,0.000872,0.006078,0.006950
4,128,0.000769,0.005617,0.006386
4,128,0.000770,0.005597,0.006368
4,256,0.003233,0.021969,0.025202
4,256,0.003305,0.021861,0.025166
4,256,0.003564,0.023885,0.027449
4,256,0.003551,0.023253,0.026803
4,256,0.003726,0.029526,0.033252
4,256,0.003943,0.028357,0.032301
4,256,0.003943,0.025573,0.029517
4,256,0.003988,0.026353,0.030340
4,256,0.004003,0.026294,0.030297
4,256,0.004236,0.028755,0.032990
4,512,0.014638,0.089718,0.104356
4,512,0.016455,0.083986,0.100441
4,512,0.013621,0.084030,0.097651
4,512,0.013917,0.084122,0.098039
4,512,0.013583,0.084130,0.097713
4,512,0.014250,0.084030,0.098280
4,512,0.013597,0.083961,0.097558
4,512,0.013644,0.084017,0.097660
4,512,0.013581,0.084118,0.097699
4,512,0.014243,0.084037,0.098280
4,1024,0.055067,0.333948,0.389015
4,1024,0.055332,0.333839,0.389171
4,1024,0.054647,0.336149,0.390795
4,1024,0.054512,0.335262,0.389774
4,1024,0.054844,0.335241,0.390085
4,1024,0.055384,0.339161,0.394544
4,1024,0.055277,0.339098,0.394375
4,1024,0.055137,0.339182,0.394319
4,1024,0.055361,0.339028,0.394389
4,1024,0.055405,0.339379,0.394784
4,2048,0.232060,1.346360,1.578420
4,2048,0.225647,1.453380,1.679026
4,2048,0.234671,1.503039,1.737710
4,2048,0.228937,1.331337,1.560274
4,2048,0.225165,1.340174,1.565339
4,2048,0.244493,1.411169,1.655662
4,2048,0.250466,1.329454,1.579920
4,2048,0.237577,1.415622,1.653198
4,2048,0.239343,1.439476,1.678820
4,2048,0.233815,1.327518,1.561333
4,4096,0.923003,5.390403,6.313406
4,4096,0.903852,5.672900,6.576752
4,4096,0.938659,5.523459,6.462118
4,4096,0.923987,5.623327,6.547315
4,4096,1.308217,5.481772,6.789989
4,4096,0.989773,5.590735,6.580508
4,4096,0.918437,5.593332,6.511769
4,4096,0.993541,5.553566,6.547107
4,4096,0.998153,5.585478,6.583631
4,4096,0.937122,5.804130,6.741252
4,8192,3.777908,22.266692,26.044600
4,8192,3.670604,22.127815,25.798420
4,8192,3.968646,22.353054,26.321699
4,8192,3.960655,22.255832,26.216487
4,8192,3.699402,22.599020,26.298422
4,8192,3.691164,22.436198,26.127362
4,8192,3.707941,22.637228,26.345170
4,8192,3.699068,22.726795,26.425863
4,8192,3.625176,22.650378,26.275553
4,8192,4.045425,22.531032,26.576457
8,16,0.000061,0.014589,0.014650
8,16,0.000077,0.002976,0.003053
8,16,0.000067,0.005964,0.006031
8,16,0.000071,0.001950,0.002021
8,16,0.000063,0.000594,0.000657
8,16,0.000068,0.001509,0.001577
8,16,0.000064,0.008928,0.008991
8,16,0.000059,0.011636,0.011695
8,16,0.000062,0.009147,0.009209
8,16,0.000057,0.007459,0.007517
8,32,0.000091,0.011848,0.011939
