1 16
0.000091, 0.000473, 0.000564
0.000093, 0.000470, 0.000563
0.000095, 0.000486, 0.000581
0.000090, 0.000400, 0.000490
0.000093, 0.000481, 0.000574
0.000090, 0.000472, 0.000561
0.000096, 0.000503, 0.000599
0.000092, 0.000479, 0.000571
0.000089, 0.000485, 0.000574
0.000090, 0.000405, 0.000495
1 32
0.000123, 0.001377, 0.001500
0.000123, 0.001390, 0.001512
0.000148, 0.001669, 0.001817
0.000124, 0.001383, 0.001507
0.000123, 0.001321, 0.001444
0.000124, 0.001388, 0.001512
0.000123, 0.001388, 0.001511
0.000131, 0.001438, 0.001569
0.000124, 0.001384, 0.001508
0.000125, 0.001386, 0.001511
1 64
0.000296, 0.005092, 0.005388
0.000238, 0.004467, 0.004705
0.000256, 0.004606, 0.004862
0.000245, 0.004424, 0.004668
0.000255, 0.004455, 0.004710
0.000237, 0.004427, 0.004665
0.000257, 0.004499, 0.004756
0.000243, 0.004437, 0.004680
0.000254, 0.004465, 0.004719
0.000241, 0.004424, 0.004664
1 128
0.000767, 0.017282, 0.018049
0.000819, 0.017431, 0.018250
0.000763, 0.017200, 0.017963
0.000762, 0.017196, 0.017957
0.000784, 0.017656, 0.018440
0.000825, 0.017634, 0.018459
0.000772, 0.017284, 0.018055
0.000758, 0.017234, 0.017993
0.000819, 0.017644, 0.018464
0.000779, 0.017252, 0.018031
1 256
0.002910, 0.068309, 0.071219
0.002917, 0.068318, 0.071234
0.002919, 0.068238, 0.071157
0.002954, 0.068499, 0.071453
0.002969, 0.068262, 0.071231
0.002953, 0.068212, 0.071165
0.002960, 0.068963, 0.071923
0.002913, 0.068315, 0.071229
0.002951, 0.068553, 0.071503
0.002926, 0.068410, 0.071336
1 512
0.011349, 0.272523, 0.283872
0.011414, 0.272785, 0.284199
0.011418, 0.271279, 0.282697
0.011409, 0.272510, 0.283919
0.011406, 0.268003, 0.279410
0.011434, 0.268997, 0.280431
0.011415, 0.269662, 0.281077
0.011382, 0.268720, 0.280102
0.011429, 0.269126, 0.280556
0.012727, 0.269531, 0.282257
1 1024
0.046112, 1.067576, 1.113688
0.045515, 1.068535, 1.114049
0.045709, 1.077425, 1.123134
0.045477, 1.085538, 1.131015
0.045491, 1.086251, 1.131742
0.045639, 1.065420, 1.111059
0.046545, 1.117823, 1.164368
0.047013, 1.117386, 1.164400
0.046782, 1.117049, 1.163830
0.047275, 1.117913, 1.165188
1 2048
0.199631, 4.458918, 4.658549
0.210543, 4.451286, 4.661829
0.221389, 4.450995, 4.672385
0.212476, 4.269005, 4.481481
0.210867, 4.302442, 4.513309
0.211855, 4.307265, 4.519120
0.209199, 4.340410, 4.549609
0.215490, 4.633207, 4.848696
0.246214, 4.508769, 4.754983
0.204384, 4.322883, 4.527267
1 4096
0.841313, 17.429300, 18.270613
0.829040, 17.260636, 18.089676
1.371539, 18.285049, 19.656588
1.327874, 18.164600, 19.492473
0.836968, 17.401646, 18.238614
0.840247, 17.348799, 18.189046
0.839087, 17.364963, 18.204050
0.829495, 17.166357, 17.995852
1.162286, 17.797189, 18.959475
0.855251, 18.345674, 19.200925
1 8192
3.521352, 70.224565, 73.745917
3.619722, 69.295416, 72.915138
3.537837, 71.695275, 75.233112
3.389495, 69.387393, 72.776888
3.446211, 71.672605, 75.118816
3.564183, 71.905509, 75.469692
3.486093, 71.525237, 75.011330
3.382275, 69.514929, 72.897204
3.438704, 69.642302, 73.081006
3.394080, 70.742263, 74.136343
2 16
0.000077, 0.000338, 0.000415
0.000078, 0.000332, 0.000410
0.000079, 0.000340, 0.000419
0.000087, 0.000325, 0.000412
0.000082, 0.000310, 0.000393
0.000083, 0.000336, 0.000418
0.000079, 0.000309, 0.000388
0.000080, 0.000327, 0.000406
0.000082, 0.000246, 0.000328
0.000076, 0.000333, 0.000409
2 32
0.000108, 0.000677, 0.000786
0.000107, 0.000677, 0.000784
0.000113, 0.000761, 0.000874
0.000115, 0.000688, 0.000803
0.000112, 0.000674, 0.000787
0.000111, 0.000676, 0.000787
0.000107, 0.000679, 0.000787
0.000113, 0.000663, 0.000775
0.000110, 0.000807, 0.000916
0.000112, 0.000668, 0.000780
2 64
0.000241, 0.002417, 0.002657
0.000237, 0.002383, 0.002620
0.000245, 0.002317, 0.002562
0.000244, 0.002903, 0.003147
0.000240, 0.002312, 0.002552
0.000286, 0.002380, 0.002667
0.000241, 0.002390, 0.002631
0.000284, 0.002388, 0.002673
0.000242, 0.002385, 0.002627
0.000245, 0.002398, 0.002642
2 128
0.000762, 0.009128, 0.009890
0.000785, 0.011529, 0.012314
