1 16
0.000095, 0.000441, 0.000535
0.000101, 0.000437, 0.000538
0.000093, 0.000433, 0.000525
0.000092, 0.000363, 0.000455
0.000085, 0.000428, 0.000513
0.000086, 0.000435, 0.000521
0.000091, 0.000364, 0.000454
0.000094, 0.000419, 0.000513
0.000095, 0.000360, 0.000455
0.000090, 0.000437, 0.000526
1 32
0.000125, 0.001231, 0.001357
0.000125, 0.001232, 0.001357
0.000124, 0.001238, 0.001362
0.000129, 0.001163, 0.001291
0.000124, 0.001232, 0.001355
0.000135, 0.001235, 0.001370
0.000124, 0.001249, 0.001373
0.000125, 0.001238, 0.001363
0.000128, 0.001164, 0.001292
0.000126, 0.001239, 0.001365
1 64
0.000279, 0.004434, 0.004714
0.000279, 0.004438, 0.004717
0.000245, 0.003902, 0.004147
0.000245, 0.003912, 0.004158
0.000240, 0.003911, 0.004152
0.000244, 0.003906, 0.004150
0.000238, 0.003904, 0.004142
0.000243, 0.003916, 0.004158
0.000319, 0.003905, 0.004224
0.000246, 0.003872, 0.004117
1 128
0.000774, 0.015426, 0.016200
0.000824, 0.015136, 0.015960
0.000743, 0.015127, 0.015870
0.000760, 0.015123, 0.015882
0.000793, 0.015439, 0.016231
0.000781, 0.015185, 0.015965
0.000756, 0.015193, 0.015949
0.000773, 0.015161, 0.015934
0.000764, 0.015428, 0.016192
0.000821, 0.015177, 0.015997
1 256
0.002945, 0.060287, 0.063233
0.002892, 0.060400, 0.063292
0.002938, 0.060455, 0.063393
0.002944, 0.060446, 0.063390
0.003198, 0.060055, 0.063253
0.002949, 0.059984, 0.062933
0.003212, 0.060137, 0.063349
0.002917, 0.060297, 0.063214
0.003054, 0.060045, 0.063099
0.003483, 0.059977, 0.063459
1 512
0.011958, 0.239304, 0.251261
0.011413, 0.239444, 0.250857
0.011482, 0.236482, 0.247963
0.011361, 0.234801, 0.246162
0.011417, 0.235938, 0.247355
0.011410, 0.236003, 0.247413
0.011650, 0.236056, 0.247706
0.011424, 0.235340, 0.246764
0.011381, 0.235728, 0.247110
0.011481, 0.237437, 0.248918
1 1024
0.045554, 0.945765, 0.991319
0.045646, 0.938833, 0.984479
0.045472, 0.935326, 0.980798
0.046087, 0.940071, 0.986158
0.045459, 0.954345, 0.999804
0.046048, 0.954972, 1.001020
0.045687, 0.936451, 0.982138
0.047058, 0.982371, 1.029428
0.047106, 0.985052, 1.032158
0.046870, 0.983678, 1.030548
1 2048
0.205070, 3.917968, 4.123038
0.198920, 3.922540, 4.121460
0.204930, 3.906717, 4.111646
0.212643, 3.811500, 4.024143
0.211810, 3.770678, 3.982488
0.212803, 3.770816, 3.983618
0.207492, 3.922772, 4.130264
0.204462, 3.818497, 4.022960
0.218878, 4.154661, 4.373539
0.207967, 3.789488, 3.997455
1 4096
0.880470, 16.242460, 17.122930
0.850629, 15.806436, 16.657065
2.171357, 16.451797, 18.623154
2.236827, 15.040213, 17.277040
0.828660, 15.098921, 15.927581
0.834482, 15.223845, 16.058328
0.902415, 15.241004, 16.143419
0.822882, 15.057536, 15.880419
0.835638, 15.164595, 16.000233
0.821229, 15.039318, 15.860547
1 8192
3.505055, 62.713518, 66.218573
3.584844, 62.046008, 65.630852
3.495645, 63.630832, 67.126477
3.438911, 60.814497, 64.253408
3.414304, 61.839124, 65.253428
3.324210, 61.047702, 64.371912
3.455167, 60.731441, 64.186608
3.507373, 61.510405, 65.017777
3.369311, 62.410794, 65.780106
3.415852, 61.538019, 64.953871
2 16
0.000093, 0.000340, 0.000433
0.000082, 0.000320, 0.000402
0.000083, 0.000257, 0.000340
0.000079, 0.000287, 0.000365
0.000088, 0.000382, 0.000471
0.000079, 0.000329, 0.000408
0.000108, 0.000332, 0.000440
0.000079, 0.000204, 0.000283
0.000081, 0.000203, 0.000283
0.000078, 0.000202, 0.000279
2 32
0.000111, 0.000634, 0.000745
0.000107, 0.000628, 0.000736
0.000107, 0.000624, 0.000731
0.000113, 0.000629, 0.000742
0.000111, 0.000557, 0.000669
0.000108, 0.000669, 0.000776
0.000110, 0.000628, 0.000737
0.000109, 0.000611, 0.000720
0.000110, 0.000671, 0.000781
0.000149, 0.000632, 0.000781
2 64
0.000245, 0.002638, 0.002883
0.000279, 0.002255, 0.002535
0.000242, 0.002142, 0.002383
0.000252, 0.002229, 0.002481
0.000243, 0.002143, 0.002385
0.000239, 0.002149, 0.002388
0.000253, 0.002223, 0.002475
0.000247, 0.002226, 0.002473
0.000238, 0.002220, 0.002458
0.000267, 0.002284, 0.002550
2 128
0.000750, 0.008481, 0.009231
0.000806, 0.008549, 0.009355
0.000760, 0.010247, 0.011007
0.000759, 0.010221, 0.010979
0.000770, 0.010222, 0.010992
0.000798, 0.008874, 0.009672
0.000782, 0.008579, 0.009361
0.000760, 0.008568, 0.009327
0.000761, 0.008548, 0.009309
0.000761, 0.010225, 0.010986
2 256
0.002893, 0.033922, 0.036815
0.002875, 0.034267, 0.037142
0.003214, 0.033959, 0.037173
0.002871, 0.034274, 0.037145
0.003214, 0.033948, 0.037162
0.002861, 0.033941, 0.036802
0.002912, 0.033947, 0.036859
0.002880, 0.034566, 0.037446
0.002894, 0.034234, 0.037127
0.002909, 0.033989, 0.036898
2 512
0.011431, 0.135548, 0.146979
0.011809, 0.135389, 0.147198
0.011471, 0.135984, 0.147455
0.011584, 0.135271, 0.146854
0.011454, 0.135242, 0.146696
0.011493, 0.135907, 0.147400
0.011402, 0.135073, 0.146475
0.011454, 0.137226, 0.148679
0.011736, 0.135127, 0.146863
0.011686, 0.135567, 0.147253
2 1024
0.045988, 0.542459, 0.588447
0.045504, 0.545337, 0.590841
0.045722, 0.543610, 0.589331
0.046103, 0.548351, 0.594454
0.045920, 0.547754, 0.593674
0.046148, 0.550595, 0.596743
0.046018, 0.558664, 0.604682
0.046105, 0.556438, 0.602543
0.046198, 0.558748, 0.604947
0.046084, 0.559999, 0.606084
2 2048
0.291555, 2.246150, 2.537705
0.912587, 2.219656, 3.132243
0.727985, 2.197422, 2.925407
0.685370, 2.214327, 2.899697
0.601240, 2.222318, 2.823557
0.921068, 2.164628, 3.085696
0.541814, 2.290505, 2.832320
0.597440, 2.290139, 2.887580
0.316236, 2.227739, 2.543975
0.207148, 2.260589, 2.467737
2 4096
0.848242, 9.073934, 9.922176
0.838186, 9.338670, 10.176856
0.879893, 9.831624, 10.711517
0.876729, 9.189640, 10.066369
0.872754, 9.212126, 10.084880
0.871437, 9.545897, 10.417334
0.889127, 9.557320, 10.446446
0.905482, 9.238781, 10.144263
0.867403, 9.532900, 10.400303
0.910511, 9.296454, 10.206964
2 8192
3.490783, 37.477796, 40.968579
3.426952, 36.610343, 40.037295
3.554715, 37.256239, 40.810955
3.504498, 37.446646, 40.951145
4.295522, 36.284134, 40.579656
3.585025, 38.342170, 41.927195
3.567914, 37.556138, 41.124053
3.528922, 38.906195, 42.435117
9.449055, 36.897039, 46.346094
3.579037, 37.601894, 41.180931
4 16
0.000106, 0.000360, 0.000466
0.000094, 0.000315, 0.000409
0.000096, 0.000318, 0.000414
0.000095, 0.000313, 0.000408
0.000095, 0.000274, 0.000370
0.000088, 0.000337, 0.000425
0.000087, 0.000310, 0.000397
